image,candidate_num,rating,vessel_ok,class,centre,radius,blob_score,blob_contrast,blob_brightness,blob_response,final_score,vessel_centre
normal_0182_EDD,2,4,9,normal,"[385.0, 280.0]",45.254833995939045,0.7372678279876709,0.0390055179595947,0.9751408696174622,-0.0783185064792633,-2.5781591155578867,"[500.0, 166.0]"
normal_0183_EDD,0,3,9,normal,"[284.0, 236.0]",114.03503592196344,0.817023354768753,0.106852650642395,0.9915932416915894,-0.0802771747112274,0.2600511609725013,"[356.0, 192.0]"
normal_0183_EDD,1,4,9,normal,"[237.0, 209.0]",45.254833995939045,0.7307573080062866,0.0245588421821594,0.9955088496208192,-0.0467113554477691,-1.65625,"[356.0, 192.0]"
normal_0183_EDD,2,4,9,normal,"[231.0, 298.0]",45.254833995939045,0.7372000634670257,0.0291523337364196,0.9950044751167296,-0.0577229857444763,-2.621563565126256,"[356.0, 192.0]"
normal_0183_EDD,3,4,9,normal,"[239.0, 292.0]",57.01751796098172,0.752587616443634,0.0452054738998413,0.9940779209136964,-0.0576379895210266,-1.6993864026696666,"[356.0, 192.0]"
normal_0184_EDD,0,1,9,normal,"[494.0, 192.0]",35.918785545899944,0.8177553117275238,0.1007159352302551,0.9940233826637268,-0.1061150431632995,0.5889386894396608,"[507.0, 199.0]"
normal_0184_EDD,1,4,9,normal,"[408.0, 232.0]",90.50966799187808,0.7897614955902099,0.0785426497459411,0.9856634140014648,-0.106272280216217,-0.152972550898329,"[507.0, 199.0]"
normal_0185_EDD,0,4,9,normal,"[188.0, 226.0]",90.50966799187808,0.8044665157794951,0.0886365175247192,0.99010968208313,-0.1137661039829254,-0.1278176520386618,"[104.0, 168.0]"
normal_0185_EDD,1,4,9,normal,"[274.0, 164.0]",35.918785545899944,0.7427451133728027,0.0306876301765441,0.9943948984146118,-0.0799052715301513,-3.734209404009494,"[104.0, 168.0]"
normal_0185_EDD,2,4,9,normal,"[355.0, 178.0]",35.918785545899944,0.7542044878005981,0.0413217544555664,0.9911835193634032,-0.095271348953247,-5.993530554681263,"[104.0, 168.0]"
normal_0185_EDD,3,1,9,normal,"[117.0, 189.0]",35.918785545899944,0.7709879755973815,0.0602610111236572,0.990543007850647,-0.0867342948913574,0.3123882755196275,"[104.0, 168.0]"
normal_0185_EDD,4,4,9,normal,"[241.0, 289.0]",35.918785545899944,0.7378220379352569,0.0273016095161438,0.993408977985382,-0.0756707191467285,-4.088814189629157,"[104.0, 168.0]"
normal_0185_EDD,5,1,9,normal,"[121.0, 193.0]",45.254833995939045,0.7646607935428619,0.0589784383773803,0.9833397269248962,-0.086722731590271,0.3319513022990016,"[104.0, 168.0]"
normal_0185_EDD,6,4,9,normal,"[232.0, 283.0]",45.254833995939045,0.7440574884414672,0.0348651409149169,0.9921834468841552,-0.073319673538208,-2.802304502699646,"[104.0, 168.0]"
normal_0186_EDD,0,1,9,normal,"[326.0, 218.0]",71.83757109179989,0.8004694521427154,0.1064115166664123,0.9542158842086792,-0.1305340826511383,0.4183382845982379,"[341.0, 257.0]"
normal_0187_EDD,0,1,9,normal,"[129.0, 205.0]",45.254833995939045,0.8070321977138518,0.108133852481842,0.9612159132957458,-0.1302360296249389,0.5830729979960521,"[113.0, 215.0]"
normal_0187_EDD,1,4,9,normal,"[238.0, 161.0]",35.918785545899944,0.6525020539760589,0.0277366638183593,0.8848685622215271,-0.026786983013153,-2.790922733086706,"[113.0, 215.0]"
normal_0188_EDD,0,1,9,normal,"[274.0, 222.0]",45.254833995939045,0.834591519832611,0.1458069682121276,0.945813775062561,-0.1335745453834533,0.3441221293182701,"[258.0, 197.0]"
normal_0188_EDD,1,4,9,normal,"[309.0, 319.0]",35.918785545899944,0.6382304668426514,0.0535150170326232,0.8246179223060608,-0.0374145209789276,-2.681384454361223,"[258.0, 197.0]"
normal_0189_EDD,0,1,9,normal,"[408.0, 212.0]",45.254833995939045,0.8695813655853271,0.1858855485916137,0.9358092546463012,-0.1431466937065124,0.731177335404918,"[420.0, 210.0]"
normal_0189_EDD,1,4,9,normal,"[350.0, 305.0]",35.918785545899944,0.6476375699043274,0.0544818639755249,0.8344959020614624,-0.045042872428894,-2.285306989604759,"[420.0, 210.0]"
normal_0190_EDD,0,1,9,normal,"[149.0, 220.0]",45.254833995939045,0.8268320083618164,0.1512910723686218,0.9234687089920044,-0.1455641984939575,0.4511197478046782,"[133.0, 201.0]"
normal_0190_EDD,1,4,9,normal,"[216.0, 294.0]",35.918785545899944,0.6313829332590103,0.0424708127975463,0.8337838053703308,-0.0263172835111618,-2.4703710700737496,"[133.0, 201.0]"
normal_0190_EDD,2,4,9,normal,"[205.0, 305.0]",45.254833995939045,0.6447398006916045,0.0558071136474609,0.8335407972335815,-0.0272706449031829,-1.7950849718747368,"[133.0, 201.0]"
normal_0191_EDD,0,1,9,normal,"[281.0, 214.0]",57.01751796098172,0.7872630178928375,0.1246037483215332,0.908773958683014,-0.1325874924659729,0.8168930026723529,"[291.0, 211.0]"
normal_0191_EDD,1,4,9,normal,"[232.0, 303.0]",35.918785545899944,0.6490527272224426,0.0574454665184021,0.8342636227607727,-0.0381136238574981,-2.0427861639509466,"[291.0, 211.0]"
normal_0192_EDD,0,1,0,normal,"[143.0, 194.0]",57.01751796098172,0.7949167251586913,0.1058006286621093,0.9468616247177124,-0.1315647959709167,-3.4553236127239613,"[259.0, 420.0]"
normal_0193_EDD,0,3,9,normal,"[156.0, 216.0]",90.50966799187808,0.7899209976196289,0.096690833568573,0.9640786647796632,-0.0918754935264587,0.4103761792464623,"[104.0, 204.0]"
normal_0193_EDD,1,1,9,normal,"[123.0, 186.0]",45.254833995939045,0.7678585410118103,0.0589518547058105,0.9789791107177734,-0.1181065440177917,0.4216638898961954,"[104.0, 204.0]"
normal_0193_EDD,2,4,9,normal,"[212.0, 288.0]",57.01751796098172,0.7650991201400756,0.0593157410621643,0.9802005887031556,-0.0982148349285125,-1.3996318307914786,"[104.0, 204.0]"
normal_0194_EDD,0,1,9,normal,"[104.0, 185.0]",57.01751796098172,0.8076817631721496,0.1034530401229858,0.967836618423462,-0.1337154507637024,0.8194304047392502,"[95.0, 190.0]"
normal_0194_EDD,1,4,9,normal,"[223.0, 185.0]",35.918785545899944,0.710509169101715,0.0292205214500427,0.958691418170929,-0.0510232746601104,-2.5663126433325005,"[95.0, 190.0]"
normal_0195_EDD,0,2,9,normal,"[294.0, 198.0]",71.83757109179989,0.7885343492031097,0.0876519680023193,0.962356984615326,-0.1361624598503112,0.4877786313386579,"[319.0, 225.0]"
normal_0196_EDD,0,1,9,normal,"[106.0, 206.0]",57.01751796098172,0.7852022945880889,0.0812565684318542,0.9685843586921692,-0.1296833753585815,0.3230059898844999,"[83.0, 237.0]"
normal_0197_EDD,0,1,9,normal,"[480.0, 210.0]",35.918785545899944,0.8344989776611327,0.1465715765953064,0.9417695999145508,-0.1434434056282043,0.3266260850053568,"[501.0, 198.0]"
normal_0197_EDD,1,4,9,normal,"[402.0, 285.0]",35.918785545899944,0.6248103618621825,0.0322127342224121,0.8408538103103638,-0.0199998021125793,-2.6692581281879373,"[501.0, 198.0]"
normal_0197_EDD,2,4,9,normal,"[380.0, 156.0]",45.254833995939045,0.6473909497261047,0.0410806536674499,0.8556214570999146,-0.036876380443573,-1.830239195942633,"[501.0, 198.0]"
normal_0198_EDD,0,1,9,normal,"[157.0, 196.0]",57.01751796098172,0.7874638497829437,0.0804336071014404,0.9711942076683044,-0.1359714865684509,0.5229020485232903,"[141.0, 174.0]"
normal_0199_EDD,0,2,9,normal,"[296.0, 212.0]",71.83757109179989,0.7952393233776092,0.1164326667785644,0.931957483291626,-0.132182091474533,0.7130258190140629,"[316.0, 217.0]"
normal_0200_EDD,0,1,9,normal,"[438.0, 207.0]",57.01751796098172,0.8058332562446594,0.1113464832305908,0.9542398452758788,-0.1325944066047668,0.5149099020619234,"[465.0, 213.0]"
normal_0201_EDD,0,2,9,normal,"[278.0, 202.0]",71.83757109179989,0.799956351518631,0.1280454397201538,0.922357738018036,-0.1313024759292602,0.787515957311979,"[270.0, 189.0]"
normal_0202_EDD,0,2,9,normal,"[300.0, 220.0]",71.83757109179989,0.7905096113681793,0.1157448887825012,0.9276168346405028,-0.1271646916866302,0.6959762233618365,"[321.0, 214.0]"
normal_0202_EDD,1,4,9,normal,"[251.0, 308.0]",35.918785545899944,0.6649198651313781,0.0423490405082702,0.8804720044136047,-0.0312021076679229,-2.2629355589458986,"[321.0, 214.0]"
normal_0203_EDD,0,1,9,normal,"[135.0, 192.0]",45.254833995939045,0.8245056271553038,0.1317219138145446,0.9510214328765868,-0.1353435516357422,0.5613853485119313,"[120.0, 179.0]"
normal_0203_EDD,1,4,9,normal,"[204.0, 286.0]",45.254833995939045,0.6526539087295532,0.0475658774375915,0.8570221066474915,-0.0258627831935882,-2.0059348847322025,"[120.0, 179.0]"
normal_0204_EDD,0,3,9,normal,"[306.0, 196.0]",90.50966799187808,0.7845743358135223,0.0844534635543823,0.9697794914245604,-0.1063761413097381,0.6151996763742266,"[333.0, 218.0]"
normal_0204_EDD,1,4,9,normal,"[264.0, 166.0]",35.918785545899944,0.731692498922348,0.0267297625541687,0.984325349330902,-0.0796749591827392,-1.40543298355013,"[333.0, 218.0]"
normal_0204_EDD,2,4,9,normal,"[258.0, 294.0]",45.254833995939045,0.7537680268287658,0.0460926294326782,0.980860710144043,-0.1053645014762878,-1.359426737843326,"[333.0, 218.0]"
normal_0204_EDD,3,3,9,normal,"[310.0, 184.0]",71.83757109179989,0.7554651618003845,0.051162838935852,0.9753512740135192,-0.1077821552753448,0.4285893735035646,"[333.0, 218.0]"
normal_0205_EDD,0,3,9,normal,"[308.0, 228.0]",143.67514218359975,0.8755566209554673,0.1759809255599975,0.9815797209739684,-0.0623494535684585,0.7776018166280382,"[319.0, 198.0]"
normal_0205_EDD,1,4,9,normal,"[222.0, 208.0]",45.254833995939045,0.7300500571727753,0.024317979812622,0.9937666654586792,-0.0504770576953887,-1.1547775769786544,"[319.0, 198.0]"
normal_0206_EDD,0,1,9,normal,"[132.0, 211.0]",45.254833995939045,0.8363885223865508,0.1309909224510193,0.9677779078483582,-0.1397653222084045,0.5153730493977868,"[112.0, 202.0]"
normal_0206_EDD,1,4,9,normal,"[227.0, 300.0]",45.254833995939045,0.6599171787500381,0.0365908741950988,0.8841161727905273,-0.0222249180078506,-2.33870823167434,"[112.0, 202.0]"
normal_0207_EDD,0,1,9,normal,"[124.0, 191.0]",35.918785545899944,0.8466128945350646,0.1244279742240905,0.9885855913162231,-0.1508750319480896,0.3034287873007001,"[99.0, 192.0]"
normal_0207_EDD,1,4,9,normal,"[219.0, 212.0]",35.918785545899944,0.7935636520385743,0.0837896466255188,0.9773075580596924,-0.1282935738563537,-2.386953338121731,"[99.0, 192.0]"
normal_0207_EDD,2,4,9,normal,"[233.0, 370.0]",35.918785545899944,0.7201769053936005,0.0378623008728027,0.9585453867912292,-0.0566641688346862,-5.202892321663424,"[99.0, 192.0]"
normal_0207_EDD,3,4,9,normal,"[198.0, 402.0]",90.50966799187808,0.727302724123001,0.0684846043586731,0.9255019426345824,-0.0548337996006011,-1.5650949132658811,"[99.0, 192.0]"
normal_0208_EDD,0,2,9,normal,"[268.0, 216.0]",90.50966799187808,0.8182239294052124,0.1024883389472961,0.9810171127319336,-0.1451180577278137,0.84375,"[278.0, 206.0]"
normal_0208_EDD,1,4,9,normal,"[271.0, 158.0]",35.918785545899944,0.7466675043106078,0.0412619709968566,0.9851236343383788,-0.0790949463844299,-0.3504836147801404,"[278.0, 206.0]"
normal_0209_EDD,0,2,9,normal,"[282.0, 192.0]",90.50966799187808,0.8081031799316406,0.1023181080818176,0.9741682410240172,-0.1193365156650543,0.6748648117705498,"[287.0, 221.0]"
normal_0209_EDD,1,4,9,normal,"[329.0, 176.0]",35.918785545899944,0.7419967174530029,0.0333633422851562,0.988278865814209,-0.0841908454895019,-0.7137231298477444,"[287.0, 221.0]"
normal_0209_EDD,2,4,9,normal,"[321.0, 177.0]",45.254833995939045,0.7455496966838836,0.0381423830986022,0.9860695004463196,-0.0857933163642883,-0.2287252032085938,"[287.0, 221.0]"
normal_0209_EDD,3,4,9,normal,"[276.0, 286.0]",57.01751796098172,0.7669213950634002,0.0575845837593078,0.984093964099884,-0.1023551821708679,-0.1562095519575466,"[287.0, 221.0]"
normal_0210_EDD,0,1,9,normal,"[466.0, 200.0]",35.918785545899944,0.7846325814723968,0.0677667260169982,0.9920988082885742,-0.111983448266983,0.4260516380281258,"[479.0, 216.0]"
normal_0210_EDD,1,4,9,normal,"[371.0, 192.0]",35.918785545899944,0.7453056454658508,0.0321471691131591,0.9916160106658936,-0.0951363444328308,-2.080130127065038,"[479.0, 216.0]"
normal_0210_EDD,2,4,9,normal,"[316.0, 306.0]",90.50966799187808,0.7838411450386047,0.0794732570648193,0.976041853427887,-0.1056929528713226,-1.057196068453977,"[479.0, 216.0]"
normal_0211_EDD,0,1,9,normal,"[318.0, 214.0]",57.01751796098172,0.7925637125968932,0.0990996956825256,0.9503240585327148,-0.1411858797073364,0.6594645201456383,"[302.0, 203.0]"
normal_0212_EDD,0,1,9,normal,"[406.0, 196.0]",35.918785545899944,0.8099921464920044,0.120873749256134,0.9502174854278564,-0.1198307871818542,0.7243922703354966,"[413.0, 189.0]"
normal_0212_EDD,1,3,9,normal,"[380.0, 208.0]",71.83757109179989,0.777155190706253,0.1295362114906311,0.8953976631164551,-0.1042030751705169,0.4699310548701699,"[413.0, 189.0]"
normal_0213_EDD,0,1,9,normal,"[279.0, 244.0]",35.918785545899944,0.7776606738567352,0.08070969581604,0.9665840268135072,-0.1017107963562011,0.601383486505136,"[285.0, 231.0]"
normal_0213_EDD,1,3,9,normal,"[268.0, 238.0]",71.83757109179989,0.766294503211975,0.1089538931846618,0.9097609519958496,-0.1025397181510925,0.7440785367401039,"[285.0, 231.0]"
normal_0214_EDD,0,1,9,normal,"[157.0, 202.0]",35.918785545899944,0.8394027233123779,0.1377804279327392,0.9676047563552856,-0.1214948296546936,0.2761447915109745,"[147.0, 226.0]"
normal_0215_EDD,0,3,9,normal,"[412.0, 226.0]",114.03503592196344,0.7960170626640319,0.1125040054321289,0.9498246908187866,-0.0931788682937622,0.3497744000501049,"[485.0, 213.0]"
normal_0215_EDD,1,4,9,normal,"[382.0, 186.0]",35.918785545899944,0.7334851264953612,0.0276739597320556,0.9866765737533568,-0.075687825679779,-1.9644667396343247,"[485.0, 213.0]"
normal_0215_EDD,2,1,9,normal,"[476.0, 215.0]",35.918785545899944,0.7934500634670257,0.0796341896057128,0.9849900603294371,-0.1216141581535339,0.7433224894112469,"[485.0, 213.0]"
normal_0215_EDD,3,4,9,normal,"[381.0, 179.0]",45.254833995939045,0.734793221950531,0.0323373079299926,0.9818915128707886,-0.0756592750549316,-1.4177888917355874,"[485.0, 213.0]"
normal_0215_EDD,4,4,9,normal,"[386.0, 277.0]",57.01751796098172,0.7554899454116821,0.0521100163459777,0.9796844720840454,-0.0880039930343627,-1.0675319081003205,"[485.0, 213.0]"
normal_0216_EDD,0,2,9,normal,"[286.0, 208.0]",71.83757109179989,0.7859848141670227,0.1211708784103393,0.9163615703582764,-0.1168041825294494,0.5364312698137041,"[261.0, 186.0]"
normal_0217_EDD,0,2,9,normal,"[292.0, 206.0]",90.50966799187808,0.8433084607124328,0.1374630331993103,0.9677807092666626,-0.1419946551322937,0.5696737701899872,"[311.0, 240.0]"
normal_0218_EDD,0,3,9,normal,"[306.0, 238.0]",114.03503592196344,0.9196679413318634,0.2054624557495117,0.9833824038505554,-0.1291890144348144,0.720895769722391,"[328.0, 215.0]"
normal_0218_EDD,1,4,9,normal,"[378.0, 223.0]",35.918785545899944,0.7386887848377228,0.0319101214408874,0.9910616278648376,-0.0651776194572448,-0.4097346231258825,"[328.0, 215.0]"
normal_0218_EDD,2,4,9,normal,"[355.0, 289.0]",35.918785545899944,0.7399321019649505,0.0345984697341918,0.9910992980003356,-0.0578206181526184,-1.1930536118090873,"[328.0, 215.0]"
normal_0219_EDD,0,1,9,normal,"[121.0, 183.0]",45.254833995939045,0.8246363937854767,0.1104241609573364,0.9811325669288636,-0.1370971798896789,0.3742192376718505,"[102.0, 162.0]"
normal_0219_EDD,1,4,9,normal,"[221.0, 260.0]",35.918785545899944,0.6811727404594421,0.0288436412811279,0.9220157265663148,-0.0345904529094696,-3.2918769795771565,"[102.0, 162.0]"
normal_0220_EDD,0,2,9,normal,"[286.0, 218.0]",90.50966799187808,0.853760403394699,0.1486331224441528,0.9665589928627014,-0.1426799297332763,0.7722284416076055,"[281.0, 198.0]"
normal_0221_EDD,0,3,9,normal,"[416.0, 236.0]",114.03503592196344,0.8892355144023895,0.1979082822799682,0.951742947101593,-0.1255358457565307,0.3751651013811736,"[487.0, 230.0]"
normal_0221_EDD,1,4,9,normal,"[340.0, 291.0]",35.918785545899944,0.7452990770339964,0.050764262676239,0.9714401960372924,-0.0726333856582641,-3.430940830537886,"[487.0, 230.0]"
normal_0221_EDD,2,3,9,normal,"[426.0, 230.0]",90.50966799187808,0.8660752475261688,0.1578755974769592,0.9756353497505188,-0.1262745261192321,0.3260388491815719,"[487.0, 230.0]"
normal_0222_EDD,0,2,9,normal,"[324.0, 218.0]",71.83757109179989,0.810367852449417,0.1297917366027832,0.9337764382362366,-0.1346630454063415,0.6576060774512272,"[346.0, 229.0]"
normal_0223_EDD,0,1,9,normal,"[457.0, 222.0]",45.254833995939045,0.8555198609828948,0.1738675832748413,0.9302638173103333,-0.1523380279541015,0.5647378663379963,"[475.0, 214.0]"
normal_0223_EDD,1,4,9,normal,"[363.0, 197.0]",35.918785545899944,0.6894657969474791,0.0547069907188415,0.8927930593490601,-0.0490183234214782,-2.1538603035657986,"[475.0, 214.0]"
normal_0224_EDD,0,1,9,normal,"[115.0, 210.0]",35.918785545899944,0.8613480269908904,0.139174222946167,0.9892367720603944,-0.1485403180122375,0.5651161609611727,"[103.0, 220.0]"
normal_0224_EDD,1,4,9,normal,"[211.0, 202.0]",35.918785545899944,0.7366340994834899,0.0546677708625793,0.954221248626709,-0.0700572729110717,-2.048258004309558,"[103.0, 220.0]"
normal_0224_EDD,2,4,9,normal,"[202.0, 255.0]",35.918785545899944,0.7312113940715789,0.0478220582008361,0.9572584629058838,-0.0665420591831207,-1.923393990105915,"[103.0, 220.0]"
normal_0224_EDD,3,3,9,normal,"[148.0, 228.0]",90.50966799187808,0.7472456455230713,0.0879207253456115,0.9207271337509156,-0.0740796327590942,0.4950199184002403,"[103.0, 220.0]"
normal_0225_EDD,0,1,9,normal,"[279.0, 218.0]",45.254833995939045,0.7470425844192505,0.0396605730056762,0.978717803955078,-0.1113977432250976,0.308251761838167,"[265.0, 190.0]"
normal_0226_EDD,0,3,9,normal,"[428.0, 192.0]",90.50966799187808,0.7896966397762298,0.1045396924018859,0.9489396214485168,-0.1044960618019104,0.4559223329224954,"[476.0, 203.0]"
normal_0226_EDD,1,4,9,normal,"[379.0, 192.0]",35.918785545899944,0.7416428685188292,0.0422173738479614,0.9757245779037476,-0.0820914506912231,-1.7178457570670722,"[476.0, 203.0]"
normal_0226_EDD,2,4,9,normal,"[380.0, 183.0]",45.254833995939045,0.7392977774143219,0.0443440079689025,0.9698099493980408,-0.0804340243339538,-1.1668669779199643,"[476.0, 203.0]"
normal_0226_EDD,3,1,9,normal,"[466.0, 203.0]",45.254833995939045,0.7540005803108214,0.0540847182273864,0.9671003818511964,-0.1147279739379882,0.7790291308792039,"[476.0, 203.0]"
normal_0226_EDD,4,2,9,normal,"[444.0, 194.0]",71.83757109179989,0.7687808632850647,0.0787071585655212,0.9562011361122132,-0.1036645472049713,0.5372680371568996,"[476.0, 203.0]"
normal_0227_EDD,0,1,9,normal,"[468.0, 195.0]",57.01751796098172,0.8336585342884063,0.1423463821411132,0.9467088580131532,-0.1430797576904297,0.6149516993159178,"[487.0, 184.0]"
normal_0227_EDD,1,4,9,normal,"[347.0, 174.0]",35.918785545899944,0.6792413651943207,0.0296235084533691,0.9160408973693848,-0.041946142911911,-2.9076123076829203,"[487.0, 184.0]"
normal_0228_EDD,0,2,9,normal,"[326.0, 214.0]",71.83757109179989,0.79019336104393,0.0970672369003295,0.9509981870651244,-0.1371369659900665,0.7930599751441841,"[340.0, 209.0]"
normal_0229_EDD,0,2,9,normal,"[292.0, 206.0]",71.83757109179989,0.7829114854335784,0.082451045513153,0.961922824382782,-0.1355723142623901,0.7893477504816566,"[277.0, 204.0]"
normal_0230_EDD,0,1,9,normal,"[468.0, 195.0]",57.01751796098172,0.8401525855064391,0.1478592157363891,0.9484484195709229,-0.1418973803520202,0.6153513344009531,"[488.0, 186.0]"
normal_0230_EDD,1,4,9,normal,"[349.0, 175.0]",35.918785545899944,0.6897572338581085,0.0327135920524597,0.9252724647521972,-0.0467645823955535,-2.881940058697352,"[488.0, 186.0]"
normal_0231_EDD,0,2,9,normal,"[326.0, 214.0]",71.83757109179989,0.795952159166336,0.0986106395721435,0.957053244113922,-0.1370212435722351,0.7870604711672318,"[341.0, 211.0]"
normal_0232_EDD,0,2,9,normal,"[266.0, 202.0]",71.83757109179989,0.7823942184448242,0.0811491012573242,0.9645602703094482,-0.1302646398544311,0.559801700961275,"[240.0, 184.0]"
normal_0233_EDD,0,3,9,normal,"[288.0, 232.0]",114.03503592196344,0.870673418045044,0.1595070958137512,0.97891366481781,-0.1296337842941284,0.7419400300863461,"[293.0, 203.0]"
normal_0233_EDD,1,4,9,normal,"[246.0, 298.0]",57.01751796098172,0.7762890934944152,0.0629263520240783,0.9900000095367432,-0.1018136739730835,-0.8589123028894452,"[293.0, 203.0]"
normal_0234_EDD,0,4,9,normal,"[404.0, 250.0]",90.50966799187808,0.806466919183731,0.1048229336738586,0.9686753153800964,-0.1178563237190246,0.0251577651678709,"[476.0, 199.0]"
normal_0234_EDD,1,4,9,normal,"[366.0, 169.0]",35.918785545899944,0.7070878624916076,0.0228359103202819,0.9633280634880066,-0.0496115386486053,-2.1743150771123068,"[476.0, 199.0]"
